date,flips,case,deaths
8/3/2020,48095,26,0
5/18/2020,48097,13,0
5/25/2020,48097,13,0
6/1/2020,48097,14,0
6/8/2020,48097,20,0
6/15/2020,48097,23,0
6/22/2020,48097,27,0
6/29/2020,48097,35,0
7/6/2020,48097,61,0
7/13/2020,48097,87,0
7/20/2020,48097,120,0
7/27/2020,48097,172,3
8/3/2020,48097,200,3
5/18/2020,48099,224,2
5/25/2020,48099,226,2
6/1/2020,48099,282,2
6/8/2020,48099,289,2
6/15/2020,48099,300,2
6/22/2020,48099,315,2
6/29/2020,48099,330,2
7/6/2020,48099,336,2
7/13/2020,48099,404,2
7/20/2020,48099,436,3
7/27/2020,48099,569,5
8/3/2020,48099,614,5
5/18/2020,48101,4,1
5/25/2020,48101,4,1
6/1/2020,48101,4,1
6/8/2020,48101,4,1
6/15/2020,48101,4,1
6/22/2020,48101,4,1
6/29/2020,48101,4,1
7/6/2020,48101,4,1
7/13/2020,48101,4,1
7/20/2020,48101,6,1
7/27/2020,48101,7,2
8/3/2020,48101,14,2
5/18/2020,48103,2,0
5/25/2020,48103,22,0
6/1/2020,48103,23,2
6/8/2020,48103,27,5
6/15/2020,48103,32,5
6/22/2020,48103,47,5
6/29/2020,48103,50,8
7/6/2020,48103,60,9
7/13/2020,48103,64,9
7/20/2020,48103,65,10
7/27/2020,48103,65,2
8/3/2020,48103,75,2
6/8/2020,48105,1,0
6/15/2020,48105,5,0
6/22/2020,48105,5,0
6/29/2020,48105,8,0
7/6/2020,48105,13,0
7/13/2020,48105,38,1
7/20/2020,48105,103,1
7/27/2020,48105,135,2
8/3/2020,48105,154,3
5/18/2020,48107,3,1
5/25/2020,48107,3,1
6/1/2020,48107,4,1
6/8/2020,48107,3,1
6/15/2020,48107,4,1
6/22/2020,48107,8,1
6/29/2020,48107,15,1
7/6/2020,48107,26,1
7/13/2020,48107,35,2
7/20/2020,48107,36,2
7/27/2020,48107,46,2
8/3/2020,48107,52,1
6/22/2020,48109,1,0
6/29/2020,48109,3,0
7/6/2020,48109,3,0
7/13/2020,48109,6,1
7/20/2020,48109,13,1
7/27/2020,48109,14,2
8/3/2020,48109,15,2
5/18/2020,48111,22,0
5/25/2020,48111,22,0
6/1/2020,48111,25,0
6/8/2020,48111,27,0
6/15/2020,48111,35,0
6/22/2020,48111,58,0
6/29/2020,48111,84,1
7/6/2020,48111,91,1
7/13/2020,48111,116,1
7/20/2020,48111,149,1
7/27/2020,48111,173,5
8/3/2020,48111,179,5
5/18/2020,48113,7679,177
5/25/2020,48113,8998,211
6/1/2020,48113,10462,229
6/8/2020,48113,12347,264
6/15/2020,48113,14537,285
6/22/2020,48113,17299,317
6/29/2020,48113,20737,353
7/6/2020,48113,27054,401
7/13/2020,48113,34914,457
7/20/2020,48113,42292,526
7/27/2020,48113,47239,607
8/3/2020,48113,53024,693
5/18/2020,48115,38,1
5/25/2020,48115,39,1
6/1/2020,48115,42,1
6/8/2020,48115,45,1
6/15/2020,48115,45,1
6/22/2020,48115,45,1
6/29/2020,48115,45,1
7/6/2020,48115,70,1
7/13/2020,48115,83,1
7/20/2020,48115,106,1
7/27/2020,48115,122,4
8/3/2020,48115,137,4
5/18/2020,48117,122,6
5/25/2020,48117,157,13
6/1/2020,48117,164,13
6/8/2020,48117,176,13
6/15/2020,48117,212,14
6/22/2020,48117,242,16
6/29/2020,48117,287,16
7/6/2020,48117,355,17
7/13/2020,48117,409,17
7/20/2020,48117,447,17
7/27/2020,48117,510,15
8/3/2020,48117,677,19
5/18/2020,48119,1,0
5/25/2020,48119,1,0
6/1/2020,48119,1,0
6/8/2020,48119,2,0
6/15/2020,48119,2,0
6/22/2020,48119,4,0
6/29/2020,48119,6,0
7/6/2020,48119,7,0
7/13/2020,48119,8,0
7/20/2020,48119,11,0
7/27/2020,48119,12,0
8/3/2020,48119,16,0
5/18/2020,48121,1088,28
5/25/2020,48121,1233,30
6/1/2020,48121,1398,32
6/8/2020,48121,1524,34
6/15/2020,48121,1772,36
6/22/2020,48121,2219,36
6/29/2020,48121,2740,37
7/6/2020,48121,3403,37
7/13/2020,48121,4162,40
7/20/2020,48121,5098,45
7/27/2020,48121,6208,67
8/3/2020,48121,7032,75
5/18/2020,48123,17,1
5/25/2020,48123,17,1
6/1/2020,48123,17,1
6/8/2020,48123,18,1
6/15/2020,48123,28,1
6/22/2020,48123,37,1
6/29/2020,48123,56,1
7/6/2020,48123,96,1
7/13/2020,48123,159,3
7/20/2020,48123,306,7
7/27/2020,48123,502,11
8/3/2020,48123,531,15
5/18/2020,48125,1,0
5/25/2020,48125,1,0
6/1/2020,48125,1,0
6/8/2020,48125,1,0
6/15/2020,48125,2,0
6/22/2020,48125,2,0
6/29/2020,48125,2,0
7/6/2020,48125,2,0
7/13/2020,48125,2,0
7/20/2020,48125,4,0
7/27/2020,48125,4,1
8/3/2020,48125,4,1
5/18/2020,48127,1,0
5/25/2020,48127,1,0
6/1/2020,48127,1,0
6/8/2020,48127,1,0
6/15/2020,48127,1,0
6/22/2020,48127,3,0
6/29/2020,48127,11,0
7/6/2020,48127,13,0
7/13/2020,48127,38,0
7/20/2020,48127,56,0
7/27/2020,48127,87,0
8/3/2020,48127,124,1
5/18/2020,48129,26,0
5/25/2020,48129,26,0
6/1/2020,48129,26,0
6/8/2020,48129,27,0
6/15/2020,48129,28,0
6/22/2020,48129,27,0
6/29/2020,48129,27,0
7/6/2020,48129,27,0
7/13/2020,48129,32,0
7/20/2020,48129,35,0
7/27/2020,48129,38,0
8/3/2020,48129,43,0
5/18/2020,48131,5,0
5/25/2020,48131,5,0
6/1/2020,48131,5,0
6/8/2020,48131,5,0
6/15/2020,48131,5,0
6/22/2020,48131,5,0
6/29/2020,48131,20,0
7/6/2020,48131,62,0
7/13/2020,48131,83,0
7/20/2020,48131,105,0
7/27/2020,48131,129,1
8/3/2020,48131,152,3
5/18/2020,48133,5,0
5/25/2020,48133,5,0
6/1/2020,48133,6,0
6/8/2020,48133,7,0
6/15/2020,48133,7,0
6/22/2020,48133,7,0
6/29/2020,48133,9,0
7/6/2020,48133,11,0
7/13/2020,48133,20,0
7/20/2020,48133,29,0
7/27/2020,48133,39,1
8/3/2020,48133,51,1
5/18/2020,48135,118,4
5/25/2020,48135,154,4
6/1/2020,48135,170,5
6/8/2020,48135,225,6
6/15/2020,48135,323,6
6/22/2020,48135,572,7
6/29/2020,48135,900,7
7/6/2020,48135,1392,11
7/13/2020,48135,1964,19
7/20/2020,48135,2403,33
7/27/2020,48135,3095,42
8/3/2020,48135,3409,51
6/29/2020,48137,2,0
7/6/2020,48137,2,0
7/13/2020,48137,10,0
7/20/2020,48137,14,0
7/27/2020,48137,22,0
8/3/2020,48137,24,0
5/18/2020,48139,247,12
5/25/2020,48139,272,12
6/1/2020,48139,317,14
6/8/2020,48139,364,16
6/15/2020,48139,448,19
6/22/2020,48139,510,19
6/29/2020,48139,711,19
7/6/2020,48139,1046,19
7/13/2020,48139,1510,20
7/20/2020,48139,1972,21
7/27/2020,48139,2268,32
8/3/2020,48139,2472,34
5/18/2020,48141,1800,47
5/25/2020,48141,2376,58
6/1/2020,48141,2794,80
6/8/2020,48141,3453,91
6/15/2020,48141,3911,102
6/22/2020,48141,4553,120
6/29/2020,48141,5745,128
7/6/2020,48141,7461,135
7/13/2020,48141,9716,152
7/20/2020,48141,11769,184
7/27/2020,48141,13327,230
8/3/2020,48141,14914,276
5/18/2020,48143,15,1
5/25/2020,48143,15,1
6/1/2020,48143,17,1
6/8/2020,48143,26,1
6/15/2020,48143,36,1
6/22/2020,48143,44,1
6/29/2020,48143,69,1
7/6/2020,48143,146,1
7/13/2020,48143,216,1
7/20/2020,48143,286,1
7/27/2020,48143,355,2
8/3/2020,48143,462,5
5/18/2020,48145,6,0
5/25/2020,48145,6,0
6/1/2020,48145,7,0
6/8/2020,48145,11,0
6/15/2020,48145,17,0
6/22/2020,48145,23,0
6/29/2020,48145,28,0
7/6/2020,48145,35,0
7/13/2020,48145,56,0
7/20/2020,48145,68,0
7/27/2020,48145,103,1
8/3/2020,48145,110,2
5/18/2020,48147,25,2
5/25/2020,48147,34,2
6/1/2020,48147,41,2
6/8/2020,48147,43,2
6/15/2020,48147,54,2
6/22/2020,48147,65,6
6/29/2020,48147,82,7
7/6/2020,48147,112,7
7/13/2020,48147,137,8
7/20/2020,48147,165,8
7/27/2020,48147,186,7
8/3/2020,48147,214,8
5/18/2020,48149,29,2
5/25/2020,48149,32,2
6/1/2020,48149,34,2
6/8/2020,48149,38,2
6/15/2020,48149,44,2
6/22/2020,48149,66,2
6/29/2020,48149,86,2
7/6/2020,48149,104,3
7/13/2020,48149,158,4
7/20/2020,48149,216,4
7/27/2020,48149,281,12
8/3/2020,48149,300,13
5/18/2020,48151,1,0
5/25/2020,48151,2,1
6/1/2020,48151,2,1
6/8/2020,48151,2,1
6/15/2020,48151,2,1
6/22/2020,48151,2,1
6/29/2020,48151,5,1
7/6/2020,48151,11,1
7/13/2020,48151,13,1
7/20/2020,48151,22,1
7/27/2020,48151,23,1
8/3/2020,48151,24,1
5/18/2020,48153,4,0
5/25/2020,48153,5,0
6/1/2020,48153,11,0
6/8/2020,48153,16,0
6/15/2020,48153,16,1
6/22/2020,48153,19,0
6/29/2020,48153,22,0
7/6/2020,48153,36,0
7/13/2020,48153,52,1
7/20/2020,48153,62,3
7/27/2020,48153,65,4
8/3/2020,48153,83,5
7/13/2020,48155,1,0
7/20/2020,48155,1,0
7/27/2020,48155,2,0
8/3/2020,48155,2,0
5/18/2020,48157,1559,40
5/25/2020,48157,1685,41
6/1/2020,48157,1881,44
6/8/2020,48157,2138,47
6/15/2020,48157,2402,49
6/22/2020,48157,3132,50
6/29/2020,48157,3722,53
7/6/2020,48157,4286,57
7/13/2020,48157,5015,63
7/20/2020,48157,5995,72
7/27/2020,48157,6679,120
8/3/2020,48157,7287,146
5/18/2020,48159,6,0
5/25/2020,48159,12,0
6/1/2020,48159,16,0
6/8/2020,48159,19,0
6/15/2020,48159,27,0
6/22/2020,48159,33,0
6/29/2020,48159,41,0
7/6/2020,48159,50,0
7/13/2020,48159,58,1
7/20/2020,48159,67,1
7/27/2020,48159,78,1
8/3/2020,48159,84,1
5/18/2020,48161,7,0
5/25/2020,48161,10,0
6/1/2020,48161,10,0
6/8/2020,48161,11,0
6/15/2020,48161,15,0
6/22/2020,48161,19,0
6/29/2020,48161,28,0
7/6/2020,48161,39,0
7/13/2020,48161,73,0
7/20/2020,48161,96,0
7/27/2020,48161,129,0
8/3/2020,48161,139,0
5/18/2020,48163,35,0
5/25/2020,48163,36,0
6/1/2020,48163,37,0
6/8/2020,48163,46,0
6/15/2020,48163,79,0
6/22/2020,48163,139,0
6/29/2020,48163,178,0
7/6/2020,48163,233,0
7/13/2020,48163,336,0
7/20/2020,48163,376,1
7/27/2020,48163,425,5
8/3/2020,48163,475,5
5/18/2020,48165,5,0
5/25/2020,48165,6,0
6/1/2020,48165,7,0
6/8/2020,48165,8,0
6/15/2020,48165,14,0
6/22/2020,48165,14,0
6/29/2020,48165,15,0
7/6/2020,48165,28,0
7/13/2020,48165,43,0
7/20/2020,48165,57,0
7/27/2020,48165,86,0
8/3/2020,48165,132,0
5/18/2020,48167,706,31
5/25/2020,48167,753,32
6/1/2020,48167,847,37
6/8/2020,48167,1026,38
6/15/2020,48167,1312,40
6/22/2020,48167,1968,40
6/29/2020,48167,3062,40
7/6/2020,48167,4586,46
7/13/2020,48167,6201,54
7/20/2020,48167,7354,65
7/27/2020,48167,8205,89
8/3/2020,48167,8999,103
5/18/2020,48169,4,0
5/25/2020,48169,5,0
6/1/2020,48169,5,0
6/8/2020,48169,6,0
6/15/2020,48169,6,0
6/22/2020,48169,7,0
6/29/2020,48169,12,0
7/6/2020,48169,12,0
7/13/2020,48169,21,1
7/20/2020,48169,60,1
7/27/2020,48169,94,1
8/3/2020,48169,97,2
5/18/2020,48171,4,0
5/25/2020,48171,5,0
6/1/2020,48171,5,0
6/8/2020,48171,5,0
6/15/2020,48171,6,0
6/22/2020,48171,17,0
6/29/2020,48171,33,0
7/6/2020,48171,45,0
7/13/2020,48171,65,0
7/20/2020,48171,123,0
7/27/2020,48171,156,2
8/3/2020,48171,171,4
5/18/2020,48173,1,0
5/25/2020,48173,1,0
6/1/2020,48173,1,0
6/8/2020,48173,1,0
6/15/2020,48173,2,0
6/22/2020,48173,5,0
6/29/2020,48173,5,0
7/6/2020,48173,5,0
7/13/2020,48173,6,0
7/20/2020,48173,6,0
7/27/2020,48173,6,0
8/3/2020,48173,6,0
5/18/2020,48175,7,0
5/25/2020,48175,7,0
6/1/2020,48175,7,0
6/8/2020,48175,7,0
6/15/2020,48175,7,0
6/22/2020,48175,7,0
6/29/2020,48175,12,0
7/6/2020,48175,14,0
7/13/2020,48175,33,0
7/20/2020,48175,31,0
7/27/2020,48175,68,1
8/3/2020,48175,77,3
5/18/2020,48177,85,2
5/25/2020,48177,91,2
6/1/2020,48177,129,2
6/8/2020,48177,151,3
6/15/2020,48177,166,4
6/22/2020,48177,215,4
6/29/2020,48177,248,4
7/6/2020,48177,307,4
7/13/2020,48177,348,4
7/20/2020,48177,433,4
7/27/2020,48177,569,8
8/3/2020,48177,617,7
5/18/2020,48179,93,0
5/25/2020,48179,96,2
6/1/2020,48179,98,2
6/8/2020,48179,104,2
6/15/2020,48179,111,3
6/22/2020,48179,113,4
6/29/2020,48179,114,4
7/6/2020,48179,121,4
7/13/2020,48179,133,4
7/20/2020,48179,140,4
7/27/2020,48179,150,3
8/3/2020,48179,183,2
5/18/2020,48181,152,0
5/25/2020,48181,300,2
6/1/2020,48181,338,2
6/8/2020,48181,377,2
6/15/2020,48181,438,4
6/22/2020,48181,518,5
6/29/2020,48181,566,5
7/6/2020,48181,633,5
7/13/2020,48181,743,7
7/20/2020,48181,849,8
7/27/2020,48181,923,10
8/3/2020,48181,1025,11
5/18/2020,48183,170,0
5/25/2020,48183,187,4
6/1/2020,48183,291,6
6/8/2020,48183,325,11
6/15/2020,48183,287,12
6/22/2020,48183,309,13
6/29/2020,48183,354,14
7/6/2020,48183,486,14
7/13/2020,48183,863,16
7/20/2020,48183,1134,16
7/27/2020,48183,1287,19
8/3/2020,48183,1410,23
5/18/2020,48185,65,1
5/25/2020,48185,100,1
6/1/2020,48185,217,1
6/8/2020,48185,241,1
6/15/2020,48185,274,2
6/22/2020,48185,303,2
6/29/2020,48185,355,2
7/6/2020,48185,558,2
7/13/2020,48185,647,2
7/20/2020,48185,726,2
7/27/2020,48185,804,18
8/3/2020,48185,849,20
5/18/2020,48187,110,0
5/25/2020,48187,122,0
6/1/2020,48187,133,0
6/8/2020,48187,147,0
6/15/2020,48187,171,0
6/22/2020,48187,323,1
6/29/2020,48187,638,1
7/6/2020,48187,858,3
7/13/2020,48187,1044,3
7/20/2020,48187,1296,4
7/27/2020,48187,1519,33
8/3/2020,48187,1597,44
5/18/2020,48189,44,4
5/25/2020,48189,55,4
6/1/2020,48189,58,4
6/8/2020,48189,61,4
6/15/2020,48189,85,5
6/22/2020,48189,139,5
6/29/2020,48189,235,7
7/6/2020,48189,500,7
7/13/2020,48189,763,11
7/20/2020,48189,934,19
7/27/2020,48189,1085,20
8/3/2020,48189,1230,29
5/25/2020,48191,2,0
6/1/2020,48191,2,0
6/8/2020,48191,2,0
6/15/2020,48191,2,1
6/22/2020,48191,2,1
6/29/2020,48191,2,1
7/6/2020,48191,2,1
7/13/2020,48191,2,1
7/20/2020,48191,2,1
7/27/2020,48191,6,1
8/3/2020,48191,8,1
5/18/2020,48193,7,0
5/25/2020,48193,7,1
6/1/2020,48193,8,1
6/8/2020,48193,9,1
6/15/2020,48193,11,1
6/22/2020,48193,19,1
6/29/2020,48193,20,1
7/6/2020,48193,22,1
7/13/2020,48193,32,1
7/20/2020,48193,45,1
7/27/2020,48193,54,1
8/3/2020,48193,55,2
5/18/2020,48195,16,2
5/25/2020,48195,18,2
6/1/2020,48195,19,2
6/8/2020,48195,20,2
6/15/2020,48195,21,2
6/22/2020,48195,23,2
6/29/2020,48195,28,2
7/6/2020,48195,31,2
7/13/2020,48195,35,2
7/20/2020,48195,43,2
7/27/2020,48195,47,2
8/3/2020,48195,59,2
5/25/2020,48197,1,0
6/1/2020,48197,1,0
6/8/2020,48197,3,0
6/15/2020,48197,4,0
6/22/2020,48197,4,0
6/29/2020,48197,4,0
7/6/2020,48197,5,0
7/13/2020,48197,5,0
7/20/2020,48197,6,0
7/27/2020,48197,11,0
8/3/2020,48197,15,0
5/18/2020,48199,120,4
5/25/2020,48199,136,5
6/1/2020,48199,138,5
6/8/2020,48199,142,5
6/15/2020,48199,146,5
6/22/2020,48199,172,5
6/29/2020,48199,217,5
7/6/2020,48199,260,5
7/13/2020,48199,404,5
7/20/2020,48199,524,5
7/27/2020,48199,682,7
8/3/2020,48199,811,11
5/18/2020,48201,9635,205
5/25/2020,48201,10921,220
6/1/2020,48201,12664,235
6/8/2020,48201,14918,262
6/15/2020,48201,17282,284
6/22/2020,48201,23047,332
6/29/2020,48201,30729,376
7/6/2020,48201,37776,401
7/13/2020,48201,47369,466
7/20/2020,48201,57095,545
7/27/2020,48201,66195,1100
8/3/2020,48201,78105,1318
5/18/2020,48203,202,19
5/25/2020,48203,230,23
6/1/2020,48203,245,25
6/8/2020,48203,256,27
6/15/2020,48203,270,28
6/22/2020,48203,274,32
6/29/2020,48203,289,30
7/6/2020,48203,363,30
7/13/2020,48203,429,31
7/20/2020,48203,513,33
7/27/2020,48203,574,23
8/3/2020,48203,628,35
5/18/2020,48205,9,2
5/25/2020,48205,11,2
6/1/2020,48205,12,2
6/8/2020,48205,12,2
6/15/2020,48205,13,2
6/22/2020,48205,13,2
6/29/2020,48205,22,2
7/6/2020,48205,36,2
7/13/2020,48205,55,2
7/20/2020,48205,70,2
7/27/2020,48205,81,2
8/3/2020,48205,82,2
5/18/2020,48207,1,0
5/25/2020,48207,2,0
6/1/2020,48207,3,0
6/8/2020,48207,3,0
6/15/2020,48207,4,0
6/22/2020,48207,4,0
6/29/2020,48207,4,0
7/6/2020,48207,5,0
7/13/2020,48207,6,0
7/20/2020,48207,24,0
7/27/2020,48207,30,0
8/3/2020,48207,35,0
5/18/2020,48209,235,3
5/25/2020,48209,270,3
6/1/2020,48209,353,5
6/8/2020,48209,441,5
6/15/2020,48209,938,5
6/22/2020,48209,1871,5
6/29/2020,48209,2661,6
7/6/2020,48209,3193,10
7/13/2020,48209,3643,11
7/20/2020,48209,3979,17
7/27/2020,48209,4203,28
8/3/2020,48209,4893,33
5/18/2020,48211,1,0
5/25/2020,48211,1,0
6/1/2020,48211,1,0
6/8/2020,48211,1,0
6/15/2020,48211,1,0
6/22/2020,48211,3,0
6/29/2020,48211,7,0
7/6/2020,48211,15,0
7/13/2020,48211,20,0
7/20/2020,48211,23,0
7/27/2020,48211,34,0
8/3/2020,48211,41,0
5/18/2020,48213,48,0
5/25/2020,48213,55,0
6/1/2020,48213,57,2
6/8/2020,48213,68,3
6/15/2020,48213,80,3
6/22/2020,48213,97,3
6/29/2020,48213,117,4
7/6/2020,48213,168,4
7/13/2020,48213,256,4
7/20/2020,48213,380,5
7/27/2020,48213,500,8
8/3/2020,48213,577,9
5/18/2020,48215,448,10
5/25/2020,48215,504,10
6/1/2020,48215,584,11
6/8/2020,48215,759,12
6/15/2020,48215,1112,15
6/22/2020,48215,1882,23
6/29/2020,48215,3519,35
7/6/2020,48215,5407,75
7/13/2020,48215,8137,152
7/20/2020,48215,12727,318
7/27/2020,48215,15689,467
8/3/2020,48215,17691,682
5/18/2020,48217,22,1
5/25/2020,48217,24,1
6/1/2020,48217,24,1
6/8/2020,48217,29,1
6/15/2020,48217,36,1
6/22/2020,48217,49,1
6/29/2020,48217,66,1
7/6/2020,48217,82,2
7/13/2020,48217,145,2
7/20/2020,48217,204,2
7/27/2020,48217,264,1
8/3/2020,48217,308,3
5/18/2020,48219,23,1
5/25/2020,48219,27,1
6/1/2020,48219,27,1
6/8/2020,48219,27,1
6/15/2020,48219,28,1
6/22/2020,48219,30,1
6/29/2020,48219,36,1
7/6/2020,48219,68,1
7/13/2020,48219,108,1
7/20/2020,48219,129,3
7/27/2020,48219,160,4
8/3/2020,48219,181,4
5/18/2020,48221,22,3
5/25/2020,48221,23,3
6/1/2020,48221,27,3
6/8/2020,48221,31,3
6/15/2020,48221,35,4
6/22/2020,48221,35,4
6/29/2020,48221,48,4
7/6/2020,48221,120,4
7/13/2020,48221,185,5
7/20/2020,48221,246,5
7/27/2020,48221,308,6
8/3/2020,48221,437,9
5/18/2020,48223,8,0
5/25/2020,48223,17,0
6/1/2020,48223,26,0
6/8/2020,48223,30,0
6/15/2020,48223,41,0
6/22/2020,48223,50,2
6/29/2020,48223,54,0
7/6/2020,48223,70,1
7/13/2020,48223,86,0
7/20/2020,48223,129,0
7/27/2020,48223,154,0
8/3/2020,48223,169,1
5/18/2020,48225,79,0
5/25/2020,48225,46,0
6/1/2020,48225,114,0
6/8/2020,48225,151,0
6/15/2020,48225,156,0
6/22/2020,48225,148,0
6/29/2020,48225,160,0
7/6/2020,48225,171,0
7/13/2020,48225,187,0
7/20/2020,48225,217,0
7/27/2020,48225,236,4
8/3/2020,48225,249,6
5/18/2020,48227,6,1
5/25/2020,48227,6,1
6/1/2020,48227,8,1
6/8/2020,48227,9,1
6/15/2020,48227,18,1
6/22/2020,48227,27,1
6/29/2020,48227,34,1
7/6/2020,48227,43,1
7/13/2020,48227,67,1
7/20/2020,48227,90,2
7/27/2020,48227,126,3
8/3/2020,48227,157,3
6/1/2020,48229,2,0
6/8/2020,48229,4,0
6/15/2020,48229,13,0
6/22/2020,48229,14,0
6/29/2020,48229,15,0
7/6/2020,48229,16,0
7/13/2020,48229,17,0
7/20/2020,48229,18,0
7/27/2020,48229,19,2
8/3/2020,48229,22,2
5/18/2020,48231,66,3
5/25/2020,48231,75,4
6/1/2020,48231,88,4
6/8/2020,48231,121,5
6/15/2020,48231,185,5
6/22/2020,48231,258,5
6/29/2020,48231,392,6
7/6/2020,48231,533,8
7/13/2020,48231,720,8
7/20/2020,48231,850,8
7/27/2020,48231,948,16
8/3/2020,48231,1059,20
5/18/2020,48233,28,0
5/25/2020,48233,30,0
6/1/2020,48233,36,0
6/8/2020,48233,44,0
6/15/2020,48233,45,0
6/22/2020,48233,51,0
6/29/2020,48233,57,0
7/6/2020,48233,70,0
7/13/2020,48233,73,0
7/20/2020,48233,91,1
7/27/2020,48233,105,2
8/3/2020,48233,114,2
6/8/2020,48235,1,0
6/15/2020,48235,1,0
6/22/2020,48235,1,0
6/29/2020,48235,2,0
7/6/2020,48235,2,0
7/13/2020,48235,3,0
7/20/2020,48235,4,0
7/27/2020,48235,6,0
8/3/2020,48235,9,0
5/18/2020,48237,4,0
5/25/2020,48237,4,0
6/1/2020,48237,4,0
6/8/2020,48237,4,0
6/15/2020,48237,4,0
6/22/2020,48237,4,0
6/29/2020,48237,7,0
7/6/2020,48237,12,0
7/13/2020,48237,12,0
7/20/2020,48237,14,0
7/27/2020,48237,24,0
8/3/2020,48237,40,0
5/18/2020,48239,15,1
5/25/2020,48239,17,1
6/1/2020,48239,18,1
6/8/2020,48239,19,1
6/15/2020,48239,21,1
6/22/2020,48239,25,1
6/29/2020,48239,40,1
7/6/2020,48239,53,1
7/13/2020,48239,89,1
7/20/2020,48239,147,1
7/27/2020,48239,202,3
8/3/2020,48239,320,5
5/18/2020,48241,33,2
5/25/2020,48241,34,2
6/1/2020,48241,34,2
6/8/2020,48241,34,2
6/15/2020,48241,34,2
6/22/2020,48241,36,2
6/29/2020,48241,51,2
7/6/2020,48241,61,2
7/13/2020,48241,71,2
7/20/2020,48241,93,2
7/27/2020,48241,268,5
8/3/2020,48241,291,5
6/29/2020,48243,1,0
7/6/2020,48243,4,0
7/13/2020,48243,5,0
7/20/2020,48243,6,0
7/27/2020,48243,8,0
8/3/2020,48243,8,0
5/18/2020,48245,463,26
5/25/2020,48245,498,27
6/1/2020,48245,550,28
6/8/2020,48245,627,30
6/15/2020,48245,1242,31
6/22/2020,48245,1393,32
6/29/2020,48245,1638,32
7/6/2020,48245,2727,35
7/13/2020,48245,3548,39
7/20/2020,48245,4260,47
7/27/2020,48245,5064,57
8/3/2020,48245,5506,73
5/18/2020,48247,4,0
5/25/2020,48247,4,0
6/1/2020,48247,4,0
6/8/2020,48247,4,0
6/15/2020,48247,4,0
6/22/2020,48247,9,0
6/29/2020,48247,14,0
7/6/2020,48247,22,0
7/13/2020,48247,34,0
7/20/2020,48247,42,0
7/27/2020,48247,48,1
8/3/2020,48247,53,1
5/18/2020,48249,8,0
5/25/2020,48249,9,0
6/1/2020,48249,9,0
6/8/2020,48249,13,0
6/15/2020,48249,18,0
6/22/2020,48249,34,0
6/29/2020,48249,124,0
7/6/2020,48249,208,0
7/13/2020,48249,276,0
7/20/2020,48249,402,0
7/27/2020,48249,531,3
8/3/2020,48249,630,8
5/18/2020,48251,148,4
5/25/2020,48251,173,4
6/1/2020,48251,199,4
6/8/2020,48251,216,3
6/15/2020,48251,272,3
6/22/2020,48251,328,4
6/29/2020,48251,436,4
7/6/2020,48251,610,4
7/13/2020,48251,788,4
7/20/2020,48251,1028,6
7/27/2020,48251,1234,20
8/3/2020,48251,1541,25
5/18/2020,48253,112,0
5/25/2020,48253,135,0
6/1/2020,48253,401,0
6/8/2020,48253,637,0
6/15/2020,48253,631,0
6/22/2020,48253,650,0
6/29/2020,48253,607,0
7/6/2020,48253,610,0
7/13/2020,48253,604,0
7/20/2020,48253,641,0
7/27/2020,48253,621,0
8/3/2020,48253,622,0
5/18/2020,48255,3,0
5/25/2020,48255,4,0
6/1/2020,48255,4,0
6/8/2020,48255,4,0
6/15/2020,48255,4,0
6/22/2020,48255,14,0
6/29/2020,48255,21,0
7/6/2020,48255,53,0
7/13/2020,48255,81,0
7/20/2020,48255,153,0
7/27/2020,48255,206,3
8/3/2020,48255,300,4
5/18/2020,48257,147,1
5/25/2020,48257,182,2
6/1/2020,48257,223,2
6/8/2020,48257,269,2
6/15/2020,48257,330,3
6/22/2020,48257,360,4
6/29/2020,48257,518,4
7/6/2020,48257,758,5
7/13/2020,48257,971,5
7/20/2020,48257,1222,5
7/27/2020,48257,1440,17
8/3/2020,48257,1816,22
5/18/2020,48259,21,0
5/25/2020,48259,24,0
6/1/2020,48259,29,0
6/8/2020,48259,33,0
6/15/2020,48259,36,0
6/22/2020,48259,44,0
6/29/2020,48259,61,0
7/6/2020,48259,89,0
7/13/2020,48259,106,0
7/20/2020,48259,117,0
7/27/2020,48259,137,1
8/3/2020,48259,145,2
7/6/2020,48261,1,0
7/13/2020,48261,3,0
7/20/2020,48261,3,0
7/27/2020,48261,4,0
8/3/2020,48261,6,1
7/20/2020,48263,2,0
7/27/2020,48263,2,0
8/3/2020,48263,2,0
5/18/2020,48265,10,0
5/25/2020,48265,16,0
6/1/2020,48265,19,0
6/8/2020,48265,20,1
6/15/2020,48265,20,1
6/22/2020,48265,33,1
6/29/2020,48265,72,1
7/6/2020,48265,110,1
7/13/2020,48265,190,1
7/20/2020,48265,255,1
7/27/2020,48265,324,4
8/3/2020,48265,348,6
5/18/2020,48267,1,0
5/25/2020,48267,1,0
6/1/2020,48267,1,0
6/8/2020,48267,1,0
6/15/2020,48267,1,0
6/22/2020,48267,1,0
6/29/2020,48267,4,0
7/6/2020,48267,6,0
7/13/2020,48267,9,0
7/20/2020,48267,11,0
7/27/2020,48267,13,0
8/3/2020,48267,13,0
6/1/2020,48271,1,0
6/8/2020,48271,1,0
6/15/2020,48271,1,0
6/22/2020,48271,2,0
6/29/2020,48271,2,0
7/6/2020,48271,2,0
7/13/2020,48271,3,0
7/20/2020,48271,4,0
